Dealer Name,Type,Address,City,State,Pincode,Contact,Email
OSL Auto Pvt Ltd,Branch,"Ground Floor,  , PS : Bishnupur, 235, Bus-stand, Dist : 24 Paragnas(South) (Kolkata), Amtala",Kolkata,West Bengal,743503,9051681411,d11505@bajajauto.co.in
OSL Auto Pvt Ltd,Branch,"Karwala Rail Gate,  Pachur College, Opp: Janata Club, Kolkata, Metiaburj",Kolkata,West Bengal,700066,9875633029,d11505@bajajauto.co.in
Ms Bajaj,Dealer,"Saheb Colony More, Vill  Bora, PO Mamudpur, District 24 North Pargana",Naihati,West Bengal,743165,9875536340,d12901@baldealer.com
Raghunathganj Bajaj,Dealer,"NH-34, Tatai More, PO - Jarur, Dist Murshidabad",Raghunathganj,West Bengal,742235,8373055182,d11807@baldealer.com
Raghunathganj Auto,Branch,"Old Dukbanglow,, PO Ratanpur, Near Rail Gate No. 2, Dist : Murshidabad, Dhulian",Raghunathganj,West Bengal,742202,7001699706,d11807@bajajauto.co.in
Bajaj Wheels,Dealer,"NH-34, Opp NH Divn, Siliguri More, Uttar Dinjapur",Raiganj,West Bengal,733134,8967878803,d11798@baldealer.com
Bajaj Wheels Pvt Ltd,Branch,"Opp: Panchayat Office,, PO Sahapur, PS Goalpokher, Dist : Uttar Dinajpur, Sahapur",Raiganj,West Bengal,733210,7363883674,d11798@bajajauto.co.in
Chatterjee Bajaj,Dealer,"G T Road, PO Searsole, Bansra., Dist Burdwan",Raniganj,West Bengal,713358,9800119030,d12196@baldealer.com
Auto Bajaj,Dealer,"546, G T Road, Manicktala, Dist Hooghly",Serampore,West Bengal,712201,9874973388,d12675@baldealer.com
Auto Bazar,Branch,"880/B, Arambag, Tarkeshwar Road,, Basudebpur More, Dist : Hooghly, Arambag",Serampore,West Bengal,712601,6291336990,d12675@bajajauto.co.in
Siliguri Bajaj,Dealer,"2Nd Mile, Sevoke Road",Siliguri,West Bengal,734001,,d10335@baldealer.com
Siliguri Bajaj,Branch,"H/1860/2, Shaktigarh, Burdwan Road, Ward No. 31,, Siliguri, Darjiling",Siliguri,West Bengal,734005,353 22562062,d10335@bajajauto.co.in
Siliguri Auto Works Pvt.Ltd.,Branch,"Bajrapara, Near Old Anand Talkies, Belwarganj, Jalpaiguri, Jalpaiguri",Siliguri,West Bengal,735121,9832015373,d10335@bajajauto.co.in
Banerjee Bajaj,Dealer,"Subhash Pally, Dubrajpur Road, District - Birbhum",Siuri,West Bengal,731101,8170000448,d12780@baldealer.com
Sovan Bajaj,Dealer,"At- Barpadumbasan, Word No- 4,, Pops- Tamluk",Tamluk,West Bengal,721636,8670267432,d11509@baldealer.com
Automoover Bajaj,Dealer,"771 G.T.Road (East) Murgasol, Murgasol",Asansol,West Bengal,713303,9434744778,d10644@baldealer.com
Auto Moovers,Branch,"Dayal Building, Opp: Chitra Cinema Complex, Radhanagar Road,, Dist : Burdhaman, Burnpur",Asansol,West Bengal,713325,9093442012,d10644@bajajauto.co.in
Rk Bajaj,Dealer,"Katjuridanga, Chhatna Road, Asna",Bankura,West Bengal,722102,9775888473,d12563@baldealer.com
RK Automobiles,Branch,"Raghabpur More, Lake Road,, Near NCC Office, Purulia, Purulia",Bankura,West Bengal,723101,7797022162,d12563@bajajauto.co.in
Das Bajaj,Dealer,"Maitrabagan Bhawanipur,, Basirhat Collage, North 24 Parganas",Basirhat,West Bengal,743412,9734684303,d11444@baldealer.com
Ss Bajaj,Dealer,"Katbeltala, Jalangi Road, Po-Boaliadanga",Berhampore,West Bengal,742101,8001305000,d10420@baldealer.com
Sales & Service Automotive Pvt. Ltd.,Branch,"PNL Road, PO Polsonda More, PS Nabagram, Polsonda, Murshidabad",Berhampore,West Bengal,742238,9434000436,d10420@bajajauto.co.in
Sales & Service Automotive Pvt. Ltd.,Branch,"NH-34, Vill: Takipur, PO Takipur, Dist : Murshidabad, Rejingar, West Bengal",Berhampore,West Bengal,742189,9434000436,d10420@bajajauto.co.in
Sales & Service Automotive Pvt. Ltd.,Branch,"PO+PS Domkol, , Dist : Mushidabad, Domkol",Berhampore,West Bengal,742303,8001305000,d10420@bajajauto.co.in
Saluja Bajaj,Dealer,"Laxmipur, G.T.Road., Burdwan",Burdwan,West Bengal,713101,9434744277,d10810@baldealer.com
Sovan Bajaj,Dealer,"At- Padmapukuria, Word No- 18, Pops- Contai",Contai,West Bengal,721401,9475258144,d12102@baldealer.com
Brahmachari Bajaj,Dealer,"P.N.Road, D.T. Cooch Behar, Near Maa Bhawani Chowpati",Cooch Behar,West Bengal,781315,8373050491,d11508@baldealer.com
Dankuni Bajaj,Dealer,"T N Mukherjee Road, Dist Hooghly, Kalipur, Po Dankuni, Garalgacha",Dankuni,West Bengal,712708,8900131616,d11443@baldealer.com
Banerjee Bajaj,Dealer,"NH-2 (G.T.Road), District - Burdwan",Durgapur,West Bengal,713203,8170000438,d12781@baldealer.com
Banerjee Auto Corporation,Branch,"Harinarayan Pally,, G. T. Road,, Budbud, Burdwan",Durgapur,West Bengal,713403,8170000383 / 8170061297,d12781@bajajauto.co.in
Dolphin Bajaj,Dealer,"At Purushottampur, Ward No. 8, POPS Egra Dist, Dist Purba Medinipur",Egra,West Bengal,721429,9775705805,d12855@baldealer.com
Aquarium Bajaj,Dealer,"Khadinamore, Chinsurah G.T.Road, Dist Hooghly",Hooghly,West Bengal,712102,,d10068@baldealer.com
Middya Bajaj,Dealer,"Andul Bus-Stand, Andul-Mouri Sankrail",Howrah,West Bengal,711302,9836084448,d11957@baldealer.com
Middya Auto Centre,Branch,"No. 4, Shaikh Para Lane, Near Nabanna, Carry Road, Howrah",Howrah,West Bengal,711104,(033) 7980014835,d11957@bajajauto.co.in
Middya Auto Centre,Branch,"O.T. Road,, Bazarpara, Dist : Howrah, Uluberia",Howrah,West Bengal,700019,(033) 26690539,d11957@bajajauto.co.in
Sunrise Bajaj,Dealer,"167, G.T. Road (South), Shibpur,",Howrah,West Bengal,711102,,d12877@baldealer.com
Star Bajaj,Dealer,"Near New Bus Stand, Rameswarpur, Purba Bardhaman",Kalna,West Bengal,713409,7430844994,d12787@baldealer.com
Star Automobiles,Branch,"Vill: Baidyapur, PO : Baidyapur, PS : Kalna, Dist : Burdhwan, Patil Para (Baidyapur)",Kalna,West Bengal,713122,9734281637,d12787@bajajauto.co.in
Amit Bajaj,Dealer,"Inda, Distt.Paschim Medinipur",Kharagpur,West Bengal,721305,9800892570,d10034@baldealer.com
