"Dealer Name","Address","City","State","Pincode","Phone 1","Phone 2","Mobile 1","Mobile 2","Email 1","Email 2","Email 3"
"Sanjay Hyundai","Kohinoor Estate, Near Bajaj Garden, Mumbai-Pune Rd, Pune, Kohinoor Estate, Pune, Maharashtra - 411003","Pune","Maharashtra","411003","","","9881100245","","gmsales@sanjayhyundai.com","",""
"Sanjay Hyundai","Block No 81-B/9, MIDC, Bhosari, Pune - 411026 Maharashtra, Bhosari, Pune, Maharashtra - 411026","Pune","Maharashtra","411026","","","9881100225","","gmsales@sanjayhyundai.com","",""
"Shivam Hyundai","Supreme HQ ,Ground floor ,Survey No .36 , Pune- Bangalore Highway ,Baner ,Pune-411045, Pune Bangalore Highway, Pune, Maharashtra - 411045","Pune","Maharashtra","411045","02067123300","","7030904801","7030904802","sales@shivamhyundai.co.in","sm@shivamhyundai.co.in",""
"MAI Hyundai","Plot no D-9/10, MIDC, Mirjole, Mirjole, Ratnagiri, Maharashtra - 415639","Ratnagiri","Maharashtra","415639","2352229559","","9922949540","","smrtg@maihyundai.com","",""
"Shirode Hyundai","175/1, Next to Panchayat Samiti, Nagar Road, Sangamner - 422605, Nagar Road, Sangamner, Maharashtra - 422605","Sangamner","Maharashtra","422605","2425222702","2425222703","7720011175","7720011176","shirodecars@gmail.com","",""
"MAI Hyundai","GAT No 292/2B, Kolhapur Road, A/P Ankali, Tal- Miraj, Ankali Road, Sangli, Maharashtra - 416416","Sangli","Maharashtra","416416","2336458503","","9922196363","","satish.patil@maihyundai.in","",""
"Kanase Hyundai","Plot No-1, survey no-40/2/2, Pune Bangalore Highway, NH-4, Pune Bangalore Highway, Satara, Maharashtra - 400004","Satara","Maharashtra","400004","2162239992","2162239991","9552592901","9158930003","kanasehyundai@gmail.com","",""
"Kothari Hyundai","Saradwadi Tal Shirur, Sarawadi Tal, Shirur, Maharashtra - 412210","Shirur","Maharashtra","412210","2138602525","","9160000000","","sanjeev.sharma@kotharihyundai.co.in","",""
"Kanase Hyundai","Yashoda Nivas, Opposite Shriram Wada, Yashoda Nivas, Shirwal, Maharashtra - 415003","Shirwal","Maharashtra","415003","","","9552592901","","kanasehyundai@gmail.com","",""
"Kothari Hyundai","Gat No 414, AT Post Velu, Taluka Bhor, Shivapur, Shivapur, Maharashtra - 412205","Shivapur","Maharashtra","412205","02024338600","","9822021640","","kotharihyundai@hotmail.com","",""
"Gandhi Hyundai","Bale, Pune Road Solapur, Pune Solapur Road, Solapur, Maharashtra - 413001","Solapur","Maharashtra","413001","2172500800","","9880000000","","Gandhihyundai.sales@gmail.com","",""
"MAI Hyundai","Tasgaon-Sangli Road, Opp Ajanta Petrol Pump, Wasumbe, Tasgaon, Dist. Sangli-416312, Wasumbe, Tasgaon, Maharashtra - 416312","Tasgaon","Maharashtra","416312","2346250002","","9049746363","9922196363","satish.patil@maihyundai.in","",""
"Index Hyundai","Shop No. 25, GF Building No. 3, Darvesh Horizon, Penkar Pada Road, WE Highway, Mira Road, Mira Road, Thane, Maharashtra - 401104","Thane","Maharashtra","401104","","","9999999999","","rajan.sharma@saiautohyundai.com","",""
"Modi Hyundai","Modi House, Opp. LIC Bldg., Naupada, Eastern Express Highway -Thane, Eastern express  Highway, Thane, Maharashtra - 400602","Thane","Maharashtra","400602","2267616161","","9870718686","","websales@modihyundai.com","",""
"Modi Hyundai","Prime House, Opp. Shailesh Industries Estate, Satavli Main Road, Waliv Phata, Vasai (E), Waliv Phata, Vasai, Maharashtra - 400208","Vasai","Maharashtra","400208","2506458066","","9920776555","","asmvasai@modihyundai.com","",""
"Modi Hyundai","HDIL Residency Park, Shop No. 1/2, Global City, Opp. Yazoo Park, Opp. Yazoo Park, Virar, Maharashtra - 401303","Virar","Maharashtra","401303","02506630555","","8452886111","","salesvirar@modihyundai.com","",""
"Eros Hyundai","Nalwadi Nagar Road, Wardha, Nalwadi, Ngpr Road, Wardha, Maharashtra - 442001","Wardha","Maharashtra","442001","7126658000","","7152245522","","eros.wrsales@erosgroup.co.in","",""
"Ketan Hyundai","S.No.8/2, Moza Dolamba, Beside Eco farm, Nagpur Road, Nagpur Road, Yavatmal, Maharashtra - 445001","Yavatmal","Maharashtra","445001","","","9011071290","","gautam@jaika.com","",""
"Punya Hyundai","Nagaram Laipham Khunou, Opposite. Khumanlampak Sports Complex, Opposite. Khumanlampak Sports Complex, Imphal, Manipur - 795010","Imphal","Manipur","795010","3812319031","","9612650374","9856175752","punyahyundai@yahoo.co.in","",""
"Shillong Hyundai","New Hill Road (Opp Axis Bank), Jainta Hills District, Opp Axis Bank, Jowai, Meghalaya - 793150","Jowai","Meghalaya","793150","","","","","shillong.hyundai@gmail.com","",""
"Shillong Hyundai","Pahamoshthri, (Near HDFC Bank), NH-40, Dist: RiBhoi, Near HDFC Bank, Nongpoh , Meghalaya - 793102","Nongpoh ","Meghalaya","793102","","","","","shillong.hyundai@gmail.com","",""
"Goenka Hyundai","Araimile, Garobadha Road, Garobadha Road, Shillong, Meghalaya - 794101","Shillong","Meghalaya","794101","","","8575042065","","salesmanager1@goenkahyundai.co.in","",""
"Goenka Hyundai","RPG Complex, Keating Road, Keating Road, Shillong, Meghalaya - 793001","Shillong","Meghalaya","793001","","","8575041047","8575041037","salesmgr@goenkahyundai.co.in","salesmanager@goenkahyundai.co.in","salesmanager1@goenkahyundai.co.in"
"Goenka Hyundai","Laitkor Rngi, Near Mawblei, Near Mawblei, Shillong, Meghalaya - 793010","Shillong","Meghalaya","793010","","","7641033673","","salesmawblei@goenkahyundai.co.in","",""
"Shillong Hyundai","G.S. Road, Mawiongrim, Mawiong, Mawiongrim, Shillong, Meghalaya - 793016","Shillong","Meghalaya","793016","364257550","","7308666621","7308666625","shillong.hyundai@gmail.com","",""
"C K Hyundai","Bawangkawan, Lunglei Road, Bawangkawan, Aizwal, Mizoram - 796001","Aizwal","Mizoram","796001","3892351635","","9436142309","","saleshead.ckhyundai@gmail.com","",""
"Floyd Hyundai","NH 39, Interstate Building (Axis Bank), Purana Bazar, Interstate Building (Axis Bank), Dimapur, Nagaland - 797116","Dimapur","Nagaland","797116","3862224223","","9854080460","8258802147","floydhyundai@gmail.com","",""
"Lozi Hyundai","Sanuoru , New Secretariate Road, Kohima, Sanuoru, Kohima, Nagaland - 797001","Kohima","Nagaland","797001","3702260178","","8575015505","8014254660","debasis.248@gmail.com","",""
"Autoweb Hyundai","20, Pusa Road, Opp.Metro Piller No-97, Near Karol Bagh Metro Station, New Delhi-110005, Karol Bagh, New Delhi, New Delhi - 110005","New Delhi","New Delhi","110005","1140100000","","7530800000","","sandeep.mittal@autowebhyundai.com","vikas.chawla@autowebindia.com",""
"Deep Hyundai","C-5, Mangolpuri industrial area, Phase -1, Delhi, Mangol Puri, New Delhi, New Delhi - 110083","New Delhi","New Delhi","110083","1145559555","","9999990910","9999990919","sales@deephyundai.com","",""
"Frontier Hyundai","K-1/36, KH-107/17/1, Rajapuri, Dwarka, Dwarka, New Delhi, New Delhi - 110059","New Delhi","New Delhi","110059","1148389900","","9811249980","9711575950","saleshead@frontierhyundai.com","",""
"Hans Hyundai","TSG Complex, 69/1A, Najafgarh Road, Moti Nagar, Delhi, Moti Nagar, New Delhi, New Delhi - 110015","New Delhi","New Delhi","110015","1141428000","","9871377443","","saleshans@thesachdevgroup.com","",""
"Hemkund Hyundai","B-99, Wazirpur Inds Area Delhi, Wazirpur, New Delhi, New Delhi - 110052","New Delhi","New Delhi","110052","1127376001","1127376002","8800533133","","gmsales@hemkundhyundai.com","accountshead@hemkundhyundai.com",""
"Himgiri Hyundai","A- 9/1, Jhilmil Ind. Area, Near Dilshad Garden Metro, Jhilmil, New Delhi, New Delhi - 110095","New Delhi","New Delhi","110095","1122586003","","8287111193","","crm.sales.jm@himgirihyundai.com","enquiries@himgirihyundai.com",""
"Himgiri Hyundai","Shop No - 30 A,B,C & SG, Aditya Mega Mall, Shahdara,, Aditya Mall Karkarduma, New Delhi, New Delhi - 110032","New Delhi","New Delhi","110032","1122309442","1122309443","8287111191","8287111192","crm.sales.am@himgirihyundai.com","",""
"Koncept Hyundai","D-192, Phase 1, Okhla Industrial Area 110020, Okhla Phase 1, New Delhi, New Delhi - 110020","New Delhi","New Delhi","110020","01147977777","","8750065451","9810268890","narsingh.chaudhary@koncepthyundai.com","",""
"Koncept Hyundai","A-5, Green Park, Delhi, Green Park, New Delhi, New Delhi - 110016","New Delhi","New Delhi","110016","1149177777","","8750217777","","manish.gandhi@koncepthyundai.com","",""
"Koncept Hyundai","A-56, Ground Floor, Parkland Building Kailash Colony, East of kailash, New Delhi, New Delhi - 110065","New Delhi","New Delhi","110065","1147977777","","8750417777","","sales.ek@koncepthyundai.com","",""
"Pahwa Hyundai","26/24 Shakti Nagar,, Shakti Nagar, New Delhi, New Delhi - 110007","New Delhi","New Delhi","110007","","","8800025125","8800025145","crm@pahwahyundai.com","agm@pahwahyundai.com",""
"Pahwa Hyundai","25 B/5, New Rohtak Road,, Karol Bagh, New Delhi, New Delhi - 110005","New Delhi","New Delhi","110005","","","8800025124","8800025144","crm@pahwahyundai.com","sm.kb@pahwahyundai.com",""
"Samara Hyundai","A-1/167, Janak Puri, Metro Pillar No. 618, New Delhi 110058., JanakPuri, New Delhi, New Delhi - 110058","New Delhi","New Delhi","110058","1141910000","","9650755959","9650755959","sales.jp@samarahyundai.com","",""
"Sapphire Hyundai","B-88/1, Mayapuri Industrial Area, Phase - I, Mayapuri, New Delhi, New Delhi - 110064","New Delhi","New Delhi","110064","1140220000","","9650108001","9650108002","crm.sales@sikkahyundai.com","asm@sikkahyundai.com",""
"Sapphire Hyundai","Plot No. - 57, Service Centre, Sector - 20, Dwarka, Dwarka, New Delhi, New Delhi - 110075","New Delhi","New Delhi","110075","01140220000","","9650108001","9650108002","crm.sales@sikkahyundai.com","asm@sikkahyundai.com",""
"Shuban Sai Hyundai","S.No. 9, 10, 11 K No. - 702/11 & 703/2, HCMR Complex, Main Wazirabad Road, Amar, Colony, East Gokulpuri, Gokulpuri, New Delhi, New Delhi - 110094","New Delhi","New Delhi","110094","01168136060","","9354925622","","sales@vsmotors.in","",""
"Sunrise Hyundai","Plot No. - 205, Patparganj Indl. Area, Patparganj, New Delhi, New Delhi - 110092","New Delhi","New Delhi","110092","1147341000","","9625223371","9871952247","agm.ppg@sunrisehyundai.in","",""
"Sunrise Hyundai","Plot no-2, I.P Extension, near mother dairy Plant, Opposite pandav Nagar, Pandav Nagar, IP Extn, New Delhi, New Delhi - 110092","New Delhi","New Delhi","110092","1143074000","","9871952249","7042295570","sales@sunrisehyundai.in","",""
"Unity Hyundai","G-5 Aggarwal Auto mall, Outer Ring Road, Site II, Shalimar Place Delhi, Prashant Vihar, New Delhi, New Delhi - 110088","New Delhi","New Delhi","110088","1133649876","","9643332012","9643332013","sales@unityhyundai.com","",""
"Unity Hyundai","G - 18/19, Unity One, Rohini (W) Metro Station, Sector - 10, Rohini, New Delhi, New Delhi - 110088","New Delhi","New Delhi","110088","1165377772","","9811780666","","rachit.gupta@unityhyundai.com","gm.sales@unityhyundai.com",""
"Binod Hyundai","NH-55, Kandasar Nalco Nagar, Angul, Kandasar, Angul, Odisha - 759145","Angul","Odisha","759145","","","7894447045","7894447046","binodhyundaiangul@yahoo.in","binodautomobiles@yahoo.in",""
"Binod Hyundai","NH201, Junadihi, Sambalpur Road, near Patel Nursing Home, Balangir, Sambalpur Road, Balangir, Odisha - 767001","Balangir","Odisha","767001","","","7894447040","7894447044","binodhyundaibalangir@yahoo.in","",""
"Premier Hyundai","Sandcity Autotec Pvt. Ltd., NH-5, Bampada Balasore – 756056, Bampada, Balasore, Odisha - 756056","Balasore","Odisha","756056","6782255071","6782255072","9938449803","","premierhyundaibls@gmail.com","",""
"Premier Hyundai","476/673/925, Swarup Villa, Chhancha, Baripada, Mayurbhanj, Mayurbhanj, Baripada, Odisha - 757029","Baripada","Odisha","757029","","","9938449811","","Shibu_Poddar@rediffmail.com","",""
"Utkal Hyundai","Tata Benz Square, Courtpeta, COURTPETA, Berhampur, Odisha - 760005","Berhampur","Odisha","760005","6802224899","","9437091721","6371750213","hyundaisales.bhp@utkalautomobiles.com","hyundaicrmsales.bhp@utkalautomobiles.com","hyundaisalesmanager.bhp@utkalautomobiles.com"
"Aditya Hyundai","Plot No. 697, Ekchalia, Kausalyagang (Near Krupajala Engineering College) N.H. 203, Bhubaneswar – Puri Road, Bhubaneswar, Odisha - 751002","Bhubaneswar","Odisha","751002","","","7873999503","","sm1@adityahyundai.com","info1@adityahyundai.com",""
"Aditya Hyundai","Plot No -11, NH-5, Dasbatia, Tamando, Bhubaneswar, Dist : Khurda, Tamando, Bhubaneswar, Odisha - 752054","Bhubaneswar","Odisha","752054","6746602222","","7873999511","7873999545","info@adityahyundai.com","",""
"Aditya Hyundai","10, ADITYA PLAZA SACHIVALAYA MARG, UNIT-4, Khordha, Bhubaneswar, Odisha - 751001","Bhubaneswar","Odisha","751001","","","7873999679","7873999509","info2@adityahyundai.com","",""
"Aditya Hyundai","Lplot No 2132/5132, Hal Plot No 342/P, LEWIS Road, B.J.B Nagar Bhubaneshwar Dist. Khurda, Lewis Road, Bhubaneswar, Odisha - 751014","Bhubaneswar","Odisha","751014","6746602222","","","","info@adityahyundai.com","",""
"Utkal Hyundai","Plot no.164/4, Rasulgarh, Rasulgarh, Bhubaneswar, Odisha - 751010","Bhubaneswar","Odisha","751010","","","8093066006","9937129921","hyundai.rasulgarh@utkalautomobiles.com","hyundaisalesmanager.rasulgarh@utkalautomobiles.com",""
"Utkal Hyundai","Plot No. 517, NH-16, Pahal, Nakhara, Pahal, Bhubaneswar, Odisha - 752101","Bhubaneswar","Odisha","752101","06742601600","06742601601","9437063421","9937084921","utkalhyundai@utkalautomobiles.com","hyundai.bdmsales@utkalautomobiles.com","hyundai.crmsales@utkalautomobiles.com"
"Utkal Hyundai","D1 Square, Plot No. 516/1810/4155 & 4156, Nandankanan Road, Patia, Patia, Bhubaneswar, Odisha - 751024","Bhubaneswar","Odisha","751024","06743001100","","7064278721","9937085021","hyundaisales.patia@utkalautomobiles.com","hyundaisalesmanager.patia@utkalautomobiles.com",""
"OSL Hyundai","Raj Tarangini Complex, Buxi Bazar Cuttack – 753001, Boxi Bazar, Cuttack, Odisha - 753001","Cuttack","Odisha","753001","6712418500","","9338104597","9338104597","sales@oslhyundai.in","",""
"Utkal Hyundai","Plot No.1, Comm 11/1 (F), Sector - 1, CDA, Cuttack, Cuttack, Odisha - 753014","Cuttack","Odisha","753014","","","9437063221","7381297721","cuttacksales@utkalhyundai.in","crsales.ctc@utkalhyundai.in","managersales.ctc@utkalhyundai.in"
"Utkal Hyundai","Plot No. 581/1609, Santara, Dala, Jajpur  Road, Santara, Jajpur, Odisha - 755019","Jajpur","Odisha","755019","","","9937047631","9776626721","hyundai.jajpur@utkalautomobiles.com","hyundaisalesmanager.jajpur@utkalautomobile",""
"HSPL Hyundai","NH - 26, Gandhi Chowk, Jeypore, Dist: Koraput, Gandhi Chowk, Jeypur, Odisha - 764001","Jeypur","Odisha","764001","","","8480330001","","hsplhyundai@gmail.com","",""
"Infinity Hyundai","Sultania House, Marwari Para, Jharsuguda – 768201, Marwari Para, Jharsuguda, Odisha - 768202","Jharsuguda","Odisha","768202","","","7077011110","","infinityhyundai@gmail.com","",""
"Utkal Hyundai","Plot No. 193, National Highway - 49, Ghuturu, GHUTURU, Keonjhar, Odisha - 758002","Keonjhar","Odisha","758002","","","9937117471","","hyundai.keonjhar@utkalautomobiles.com","",""
"Aditya Hyundai","Plot No 664, Durga Prasad, Nayagarh, Dist. Nayagarh, Durga Prasad, Nayagarh, Odisha - 752069","Nayagarh","Odisha","752069","","","7873999331","","adityahyundainayagarh@gmail.com","",""
"Aditya Hyundai","Plot No 12/2, 160(part) Matiapada , Puri Town Puri, Naba Kalebar Road, Puri, Odisha - 752002","Puri","Odisha","752002","","","7873999645","","adityahyundaipuri@gmail.com","",""
"Koshala Hyundai","Brahmaini Tarang, Vedvyas Raurkela, Odisha – 769041, Vedvyas, Rourkela, Odisha - 769004","Rourkela","Odisha","769004","6613290343","6613200999","9692702299","","koshalahyundai@gmail.com","",""
"Aakashdeep Hyundai","Aakashdeep Tower,  N.H. 6 Near Gopalpali Chowk, Gopalpalli Chowk, Sambalpur, Odisha - 768101","Sambalpur","Odisha","768101","","","9437070126","9439884726","hyundaisbp@rediffmail.com","",""
"Aryan Hyundai","Majitha Verka Bye Pass, Amritsar, Amritsar, Punjab - 143001","Amritsar","Punjab","143001","01835031800","","7087011300","","aryanhyundai@gmail.com","",""
"Novelty Hyundai","Prop. Novelty Associates Pvt. Ltd. , 29, Court Road, Amritsar, Court Road, Amritsar, Punjab - 143001","Amritsar","Punjab","143001","1832702720","","9876504546","","Noveltyasr@yahoo.com","",""
"Novelty Hyundai","Novelty Hyundai, Court Road, Amritsar, Court Road, Amritsar, Punjab - 143001","Amritsar","Punjab","143001","1832710024","","","","Noveltyasr@yahoo.com","",""
"Park Hyundai","Park Hyundai - Branch Office, Bajakhana Road, Barnala, Sangrur, Barnala, Barnala (HR), Punjab - 148101","Barnala (HR)","Punjab","148101","","","9781924786","","parkhyundai786@gmail.com","",""
"Novelty Hyundai","VPO Hardo Jhande, GT Road, Batala, VPO Hardo Jhande, Batala, Punjab - 143505","Batala","Punjab","143505","","","8968962222","9501932222","chandanjeet.singh@noveltygroup.in","worksmanager.bg@noveltygroup.in",""
"Raja Hyundai","Mansa Road, Bhatinda, Mansa Road, Bhatinda, Punjab - 151001","Bhatinda","Punjab","151001","1642222015","","","","btisales@rajamotors.com","",""
"Verma Hyundai","GT Road hoshiarpur, opp-Cooperative bank, Dasuya, Opp Cooperative bank, Dasuya, Punjab - 146001","Dasuya","Punjab","146001","","","9414131211","","vermahyundai@gmail.com","",""
"Paul Hyundai","Chunni Road , Fatehabad Sahib, Chunni Road, Fatehgarh Sahib, Punjab - 140406","Fatehgarh Sahib","Punjab","140406","","","9815123000","","paulmotor@gmail.com","",""
"Brars Hyundai","Near Sethi & Co. (Multiplex) and gagan marriage palace, Moga road, Ferozepur, Near Sethi & Co. (Multiplex), Firozpur, Punjab - 152001","Firozpur","Punjab","152001","0163503838","","8437400838","9914138338","brarshyundai@gmail.com","",""
"Verma Hyundai","Hoshiarpur Road, Garhshankar, Hoshiarpur Road,, Garhshankar, Punjab - 144527","Garhshankar","Punjab","144527","","","9779700029","","vermahyundai@gmail.com","",""
"Novelty Hyundai","Amritsar Pathankot NH - 15, Village Jewanwal, Village Jiveenwal Babri, Opp. Civil Hospital, Gurudaspur, Punjab - 143521","Gurudaspur","Punjab","143521","","","9876504505","9814600200","jatinder.sharma@noveltygroup.in","noveltyhyundai@noveltygroup.in",""
"Verma Hyundai","Tanda Road Outside Octroi Village  Hardokhanpur, Hoshiyarpur, Tanda Road Outside Octroi Village, Hoshiarpur, Punjab - 141010","Hoshiarpur","Punjab","141010","1882504779","1882504785","","","vermahyundai@gmail.com","",""
"Brars Hyundai","Ferozepur-Fazilka Road, Opp BSF Headquarters, Jalalabad, Jalalabad, Jalalabad, Punjab - 152024","Jalalabad","Punjab","152024","","","7710700338","","brarshyundaijalalabad@gmail.com","",""
"Goyal Hyundai","G.T. Road, Paragpur, Opp. Big Bazar,, G.T. Road , Paragpur, Jallandhar, Punjab - 144005","Jallandhar","Punjab","144005","1815062222","","8591112200","","sales2.jal@gitanshgroup.com","",""
"Goyal Hyundai","Kapurthala Road, Opp.Jalandhar Vihar,, Kapurthala Road, Jallandhar, Punjab - 144005","Jallandhar","Punjab","144005","1815203111","","7307600200","","sales.kpt@gitanshgroup.com","sales2.jal@gitanshgroup.com",""
"Kosmo Hyundai","Opp Delhi Public School , G.T.Road, Jalandhar, G.T.Road, Jallandhar, Punjab - 144001","Jallandhar","Punjab","144001","1815044500","","","","narinderkaushal@kosmohyudai.in","",""
