"Dealer Name","Address","City","State","Pincode","Contact","Email"
"DADA MOTORS LTD.","VILLAGE MALWAL MOGA ROAD, FEROZPUR","Firozpur","Punjab","152002","9876933232","ferozepur@tatamotors.com"
"CARGO MOTORS LTD.","CHAUDHARY BUILDING, DALHAUSIE ROAD,","Gurdaspur","Punjab","","0186-5082132","acenws.cargo@gmail.com"
"CARGO MOTORS LTD.","NEAR AMRITSAR OCTROI POST BATALA, BATALA","Gurdaspur","Punjab","143505","01871-503360","acenws.cargo@gmail.com"
"CARGO MOTORS LTD.","NEAR AMRITSAR OCTROI POST, G T ROAD DIST GURDASPUR","Gurdaspur","Punjab","143505","01871-503360","acenws.cargo@gmail.com"
"M/S. LIBRA AUTOMOBILES PVT. LTD., HOSHIARPUR","SINGRIWALA , JALANDHAR ROAD ,","Hoshiarpur","Punjab","146022","01882-264287","libraautomobiles@yahoo.com"
"DADA MOTORS LTD.","NEAR. SHERPU R CHOWNK OPP. PARDESI DHABA MOGA ROAD, OPP H.P PETROL PUMP,MOGA","Jagraon","Punjab","142026","9876039294","rishi@dadamotors.com"
"CARGO MOTORS LTD.","NEAR BFS CHOWK,, G.T. ROAD,","Jalandhar","Punjab","144001","0181-5015500","arunsethi_cml@rediffmail.com"
"CARGO MOTORS LTD.","CARGO HOUSE, NEAR BSF CHOWK,, G T ROAD","Jalandhar","Punjab","144001","0181-5015524","ashok.kumar@cargomotors.co.in"
"CARGO MOTORS LTD.","PARAGPUR, G T ROAD, JALANDHAR PHAGWARA HIGHWAY, DHANOWALI TALUKA","Jalandhar","Punjab","144010","9877467810",""
"CARGO MOTORS LTD.","NO 18 PATEL CHOWK, OLD G T ROAD","Jalandhar","Punjab","144001","",""
"CARGO MOTORS LTD.","SULTANPUR ROAD,OPP. BOMBAY MOTORS,, RAMNIK HOTEL,","Kapurthala","Punjab","144601","",""
"CARGO MOTORS LTD.","SHANKAR ROAD,, KARTAR PALACE,","Kapurthala","Punjab","141310","",""
"CARGO MOTORS LTD.","ALODAD CHAKK,TALWANDI ROAD,, SULTANPUR LODHI,","Kapurthala","Punjab","144626","9814060091","jayantnanda@gmail.com"
"CARGO MOTORS LTD.","VPO VIRK, OPP.VICTORIA INTERNATIONAL PUBILE SCHCOOL,, HOSHIARPUR ROAD, G.T.ROAD, PHAGWARA","Kapurthala","Punjab","144401","9877534510","scvstore.phg@gmail.com"
"DADA MOTORS LTD.","VILLAGE BULLEPUE,, G T ROAD, NR. UK MARRIAGE PLACE,","Khanna","Punjab","141401","",""
"CMPL MOTORS PVT LTD","CHANDIGARH ROPAR HIGHWAY, NEAR PRIMARY SCHOOL,, DIST SAS NAGAR, CITY - KURALI","Kurali","Punjab","160055","9041034512","sales@cmplmotors.in"
"DADA MOTORS LTD.","MALER KOTLA ROAD, DEHLON , NERA HP PETROL PUMP,, LEHRA","Lehra","Punjab","141418","9915739831","ace@dadamotors.com"
"DADA MOTORS LTD.","VILLAGE MEHANDIPUR, NEAR KHANNA,, G T ROAD, TEH. KHANNA","Ludhiana","Punjab","141401","9876039240","simranjit@dadamotors.com"
"DADA MOTORS LTD.","SAVITRI-1 COMPLEX, G.T ROAD,, DHOLEWAL CHOWK,","Ludhiana","Punjab","141115","9876909393","tata@dadamotors.com"
"DADA MOTORS LTD.","BHUGI PURA CHOWK, FEROZPUR ROAD,","Moga","Punjab","142001","01636-223636","moga@dadamotors.com"
"KRISHNA AUTO SALES-1006610","B-41  FOCAL POINT,, MOGA","Moga","Punjab","142001","9814017175","sumit.krishnaauto@yahoo.com"
"CMPL MOTORS PVT LTD","E-145, PHASE 7, INDUSTRIAL AREA,, SAS NAGAR","Mohali","Punjab","160059","0172-2638671","director@cmplmotors.in"
"M/S. LIBRA AUTOMOBILES PVT. LTD., HOSHIARPUR","NEAR MAKKAR HOSPITAL, G T ROAD","Mukerian","Punjab","144211","9855017556",""works.libra@gmail.com
sethi.libraautomobiles@gmai"
"M/S. LIBRA AUTOMOBILES PVT. LTD., HOSHIARPUR","PATIALA GATES,, NABHA, PATIALA","Nabha","Punjab","147202","9347007602","librapatialasales@gmail.com"
"M/S. LIBRA AUTOMOBILES PVT. LTD., HOSHIARPUR","VILLAGE BEER KAULI,, RAJPURA ROAD","Patiala","Punjab","140701","9855017556","sethi.libraautomobiles.com"
"CARGO MOTORS LTD.","G.T.ROAD,NEAR ST. JOSEPH CONVENT SCHOOL,PHILLAUR","Phillaur","Punjab","144311","0181-5015500","manmohan.cargo@gmail.com"
"CMPL MOTORS PVT LTD","SCF 25, ANAJ MANDI, NEAR BHATTASAHIB,, CHD ROPAR HIGHWAY, DIST ROPAR","Rupnagar","Punjab","140001","9041034513","sales@cmplmotors.in"
"KRISHNA AUTO SALES-1006610","NEAR DREAMLAND CITY,, PATIALA ROAD","Sangrur","Punjab","148001","9914115752","vijay.passi@krishnaauto.co.in"
"DADA MOTORS LTD.","G T ROAD,, NEAR NANDA PETROL PUMP","Sirhind Fatehgarh Sahib","Punjab","140406","9876039155","surinder@dadamotors.com"
"DADA MOTORS LTD.","NEAR HAJI WALI BASTI,ZIRA AMRITSAR ROAD NEAR BYEPASS,, ZIRA","Zira","Punjab","142047","9876933232","padm1@dadamotors.com"
"CARGO MOTORS (RAJ) PVT. LTD.","VILL RATAKHEDA , NEAR RAMSAR CHORAHA ,, NATIONAL HIGHWAY 79 , NASIRABAD","Ajmer","Rajasthan","305601","01491-221842",""cargonsd@ gmail.com
""
"CHANDRAMULI MOTORS PVT LTD","485-486, NEAR BAKHTAL KI CHAUKI,, OLD  DELHI  ROAD","Alwar","Rajasthan","301001","0144-3297999 / 5132209","cmmotors@gmail.com"
"CHANDRAMULI MOTORS PVT LTD","KOTHI NARAYANPUR, RAJGARH ROAD,, BHARAT PETROL PUMP KE SAMNE,","Alwar","Rajasthan","301408","9887009558","singh.manendra32@gmail.com"
"MATSYA AUTOMOBILES LTD.","1646-47, TIJARA ROAD, ALWAR","Alwar","Rajasthan","301001","0144-2732514","cao@matsya.org.in;"
"MATSYA AUTOMOBILES LTD.","NEAR HOTEL CHANDAN VILA, SAIPAU ROAD,, DHOLLPUR CITY, DHOLPUR DISTRICT","Alwar","Rajasthan","301001","09784563970","natvar@matsya.net"
"CHANDRAMULI MOTORS PVT LTD","BHIWADI MODE, APNA BAZAR,, NEAR AMARPAL HOTEL,","Alwar","Rajasthan","301019","9784594182","chandresh_sharmamca@rediff.com"
"JODHPUR TRUCKS PVT LTD","NEAR RANUJA THIRTH DHAM, BALTORA, BARMER","Balotra","Rajasthan","344022","9414470635","jodhpurtrucks@gmail.com"
"DUNAC MOTORS","N.H.15 JAISALMER ROAD, NU","Bangalanagar","Rajasthan","334004","01582- 241827","dunacmotors_ngr@yahoo.co.in"
"DUNAC MOTORS","N.H.15 JAISALMER ROAD, NU","Bangalanagar","Rajasthan","334004","9414138425","dunacmotor@yahoo.co.in;dunacmotors@gmail.com"
"CK MOTORS","NEAR VIRANGANA TALKIES,, DAHOD ROAD, BANSWARA","Banswara","Rajasthan","327001","94133056682/9314309563","skmservice.ctr@murdiagroup.com"
"PASCO MOTORS-1007960","1-B, SHYAMPURA SHARDA NAGAR,, OPP NAVEEN PETROL PUMP LINK ROAD, BANSWARA","Banswara","Rajasthan","327001","9024308278","pasco.banswara@pasco.in"
"CK MOTORS","GENERAL POST OFFICE SQAURE,, NEAR SURYA,HOTEL,","Banswara","Rajasthan","327001","",""
"KOTA TRUCKS PVT. LTD","NEAR POLICE STATION,, KAWAI SALPURA ROAD, CHABBRA, BARAN","Baran","Rajasthan","325220","0744-3987247/7443987203","sourabh@gnmotors.net"
"KOTA TRUCKS PVT. LTD","TALPURA ROAD, CHHABRA","Baran","Rajasthan","325220","",""
"KOTA TRUCKS PVT. LTD","KHASRA NO. 97, 100,101, OPP. JAGDAMBA RESTAURANT,, KOTA ROAD, VILLAGE - RAJPALI, CITY AND DISTRICT BARAN","Baran","Rajasthan","325205","",""
"VEERPRABHU MARKETING LTD-1002750","PHASE II IND (EXSOUTH), RIICO INDUSTRIAL AREA PLOT NO G-216","Barmer","Rajasthan","344001","09414890706","veerprbu@ndf.vsnl.net.in"
"JODHPUR TRUCKS PVT LTD","NH 15, OPP HITKARI SERVICE CENTRE,, BARMER,","Barmer","Rajasthan","344001","","jodhpurtrucks@gmail.com"
"CARGO MOTORS (RAJ) PVT. LTD.","S-7, RIICO COMPLEX, KAMLA MARKET, NR. BANK OF BARODA,, AJMER ROAD, BEAWAR, AJMER","Beawar","Rajasthan","305901","9928368790","cargobeawar@gmail.com"
"MATSYA AUTOMOBILES LTD.","NEAR RTO OFFICE, NH - 8, BEHROR,, ALWAR, RAJASTHAN","Behror","Rajasthan","301701","9784590691","yogesh@matsya.net"
"CHANDRAMULI MOTORS PVT LTD","N-H-08, DEHI ROAD,, NEAR MANOJ DAHRAM KATA,","Behror","Rajasthan","301701","9784594183","roshanyadav@cm.matsya.net"
"CHANDRAMULI MOTORS PVT LTD","NEAR HIRADASS CIRCLE,, AGRA ROAD,","Bharatpur","Rajasthan","321001","05644-26001","v.pareek@matsya.net"
"MATSYA AUTOMOBILES LTD.","NEAR SHER SINGH BLDG,, HIRA DASS CIRCLE,","Bharatpur","Rajasthan","321001","",""
"KOTA TRUCKS PVT. LTD","NEAR KUNDI KHERA  BYE-PASS TIRAHAS, MAIN SDM OFFICE ROADS","Bhawani Mandi","Rajasthan","326502","9828105264","bhawanimandi.sales@gnmotors.net"
"LOTUS MOTORS-1006460","1/400, 2/400 VILLAGE JODHRAS, 3 KM STONE KOTA BY PASS ROAD,, JODHRAS CHORYA, AJMER ROAD, GOURAV PATH, BHILWARA","Bhilwara","Rajasthan","311001","941115581,9829045827","lotusmotorsbh1@gmail.com"
"CARGO MOTORS (RAJ) PVT. LTD.","KESHARGANJ CHORAHA NR. PARSHVANATH CHORAHA,, VILLAGE BIJOLIYA, BHILWARA,","Bhilwara","Rajasthan","311602","9680331869","cargobijoliya@gmail.com"
"CARGO MOTORS (RAJ) PVT. LTD.","5-S-6 & 5-S-7, BASANT VIHAR COMMERCIAL COMPLEX,, BEHIND HOTEL LAND MARK, BHILWARA,","Bhilwara","Rajasthan","311001","01482-238792","cargobhilwara@gmail.com"
"CK MOTORS","NADAJI CHOURAHA, UDAIPUR ROAD,, NEAR RSEB OFFICE, VALLABH NAGAR","Bhinder","Rajasthan","313603","9680772855",""
"MATSYA AUTOMOBILES LTD.","SUKHAM TOWER PLOT NO 2 & 3,, BHAGAT SINGH COLONY, OPP. MODERN PUBLIC SCHOOL,","Bhiwadi","Rajasthan","301019","9784005356","sikander@matsya.net"
"RAJARAM DHARNIA FOURWHEELS","PLOT NO. 1, BICHWAL INDUSTRIAL AREA,, OPP. MILITARY STATION, SRIGANGANAGAR ROAD, BIKANER","Bikaner","Rajasthan","334006","9414147379","rajaramdharniafourwhels@gmail.com"
"KOTA TRUCKS PVT. LTD","CHITOR ROAD, OPP. BHATIA & COMPANY,, NEW MANSAROWAR COLONY, BUNDI,","Bundi","Rajasthan","323001","96729-84670","gnm@gnmotors.net"
"KOTA TRUCKS PVT. LTD","KHASRA NO 1045,1049, VILLAGE SATHUR,, TEHSIL HINDOLI, N H 12,BUNDI,","Bundi","Rajasthan","323024","9711555667","sourabh@gnmotors.com"
"CK MOTORS","10A,OLD INDUSTRIAL AREA, NU","Chittaurgarh","Rajasthan","312001","9829246100","adhoka2006@gmail.com"
"CARGO MOTORS (RAJ) PVT. LTD.","STATE HIGHWAY - 76, CHITTORGARH, NIMBAHERA ROAD","Chittaurgarh","Rajasthan","312001","9810011909","cargoajmer@yahoo.com"
"CK MOTORS","BEGUN ROAD, ROAD KA BALAJI,, GM VATIKA BEGUN, CHITTORGARH,","Chittorgarh","Rajasthan","312023","9928357979","ckmsales.ctr@murdiagroup.com"
"SHRI GANGA FOUR WHEELS PVT LTD","NEAR RTO OFFICE SIKAR ROAD,, JAIPUR ROAD","Churu","Rajasthan","331001","9587889595","srigangatrucks@gmail.com"
"ROSHAN MOTORS PVT. LTD.","NEAR BY PASS CHOURAHA,, AGRA ROAD,","Dausa","Rajasthan","303303","7240222272","salescvd@roshanmotors.com"
"KHANDELWAL MOTORS PVT LTD","JAIPUR BYE PASS TIRAHAYA,, NH-11, JAIPUR ROAD,","Dausa","Rajasthan","303303","",""
"LOTUS MOTORS-1006460","SHOP NO. 1-2, OLD AABKARI BUILDING,, DEOGARH - KAMLIGHAT ROAD,","Deogarh","Rajasthan","","7230009300","lotusmotorsbhl@gmail.com"
"KHANDELWAL MOTORS PVT LTD","NR. JAGDISH TOKJI,, BARI ROAD,","Dhaulpur","Rajasthan","328001","","kmplheadoffice@bsnl.in"
"ROSHAN MOTORS PVT. LTD.","N H 08, OPP POWER HOUSE,, AJMER ROAD, DUDU","Dudu","Rajasthan","303008","0141-4177777","salescvd@roshanmotors.com"
"PASCO MOTORS-1007960","KUSHAL MAGRI, SAGWARA ROAD, D, DUNGARPUR","Dungarpur","Rajasthan","314001","9024308278","pasco.dungarpur@pasco.in"
"CK MOTORS","BHILDI,, SAGWARA ROAD,","Dungarpur","Rajasthan","314001","9829241743/ 9314352997","ckmsales.dpr@murdiagroup.com"
"CK MOTORS","NR. INDUSIND BANK,, DUNGARPUR ROAD, SAGWARA,","Dungarpur","Rajasthan","314025","8003536200","ckmsales.dpr@murdiagroup.com"
"CK MOTORS","CHATURBAGH COLONY,, UDAIPUR RD, NEAR R K CAR BAZAR,","Fatehpur","Rajasthan","313205","9887136785/9929749678","ckm.fngr@gmail.com"
"SHRI GANGA FOUR WHEELS PVT LTD","JAIPUR BIKANER HIGHWAY, NH - 52,JAIPUR BIKANER BY PASS,, SARDHERPURA BUS STAND,","Fatehpur","Rajasthan","332301","9587889310","srigangatrucks@gmail.com"
"DUNAC AUTOMOBILES PVT LTD","3, MEGHALAYA , HANUMANGARH BY PASS,, SRIGANGANAGAR","Ganganagar","Rajasthan","335001","0154-5120525","dunacmotors_ngr@yahoo.co.in"
"SARAWAGI AUTOMOBILES PVT. LTD .","KILLA  NO. 20, MURBA NO. 15, CHAK 6 E CHHOTI, BEHIND   AUDI   MOTORS, NEAR CHAHAL CHOWK (NAYA CHAK)","Ganganagar","Rajasthan","335001","9414246629","saplsgnr@gmail.com"
"KHANDELWAL MOTORS PVT LTD","NADAUTI ROAD, NR. GOVT COLLEGE,, GANGAPUR CITY,","Gangapur","Rajasthan","322201","9414031455/","kmplheadoffice@bsnl.in"
"LOTUS MOTORS-1006460","KHARI GRAM MILL ROAD, NEAR POST OFFICE,, CITY - GULABPURA, DISTRICT - BHILWARA","Gulabpura","Rajasthan","311021","7230009300",""
"SARAWAGI AUTOMOBILES PVT. LTD .","BEHIND POILCE STATION,, NOHAR ROAD, NR. INDIA IRON STORE,","Hanumangarh","Rajasthan","335501","",""
"SARAWAGI AUTOMOBILES PVT. LTD .","KILLA NO. 17-18 MURBA NO. 124 / 254, CHAK NO. 50 NGS, SANGARIA ROAD, NEAR GANPATI FILLING STATION, HANUMANGARH JUNCTION","Hanumangarh","Rajasthan","335512","01552-269329","saplsgnr@gmail.com"
"DUNAC AUTOMOBILES PVT LTD","TOWN ROAD, NR. TRANSPORT UNION,, HANUMANGARH,","Hanumangarh","Rajasthan","335512","","dunaut.hanumangarh@gmail.com"
"SARAWAGI AUTOMOBILES PVT. LTD .","SHOP NO. 94-95, BHADRA ROAD NEAR KARNI MANDIR","Hanumangarh","Rajasthan","335523","",""
"MORANI FOURWHEELS PRIVATE LIMITED","SHOP NO.6, NEAR P.N.B.,, OPP. ROAD NO. 12,V.K.I. AREA, SIKAR ROAD, CITY - VKIA","Jaipur","Rajasthan","302013","",""
"MORANI FOURWHEELS PRIVATE LIMITED","B-1, SHOP NO.7-8,, GOVIND MARG, TRANSPORT NAGAR,","Jaipur","Rajasthan","302004","",""
"MORANI FOURWHEELS PRIVATE LIMITED","GOPALPURA BYE PASS ROAD, PLOT NO:1, MURTIKALA COLONY","Jaipur","Rajasthan","302018","0141-2709957","moranifourwheels@yahoo.co.in"
"GANGANAGAR VEHICLES PVT LTD","KHASRA NO- 485,THIKARIYA, JAIPUR AJMER HIGHWAY,, NH-8, JAIPUR","Jaipur","Rajasthan","302026","9784842280","md@gvpltruck.com"
"ROSHAN MOTORS PVT. LTD.","NEAR PHAPHIYA PULLIA,, NH-8, JAIPUR ROAD, SHAHPURA,","Jaipur","Rajasthan","303103","9829222260","salescvd@roshanmotors.com"
"CROSSLAND TRUCKS PVT LTD","SHOP NO. 69 & 70,  GAYATRI COLONY, TONK ROAD,, OPP. PINJRA POLE, GUASHALA,","Jaipur","Rajasthan","302031","0141-2332510","crosslandtrucks@gmail.com"
"MORANI FOURWHEELS PRIVATE LIMITED","OPP. MRF TYPE SHOWROOM,, NEAR TAFE TACTOR SHOWROOM, TONK ROAD,","Jaipur","Rajasthan","303901","0141-2709957","sales@moranifourwheels.com"
"CROSSLAND TRUCKS PVT LTD","A-118, B - 119 & 120,, VKI AREA,  SIKAR ROAD, ROAD NO. 9,","Jaipur","Rajasthan","302013","0141-2341500","crossland.trucks@gmail.com"
"ROSHAN MOTORS PVT. LTD.","KHASRA NO. 373/8066,374,375,376,390,VILLAGE- BAGRU KALAN,, CHHITROLI, TEC. SANGANER, NH-8, AJMER ROAD","Jaipur","Rajasthan","303007","9829096677","gmservice-bagru@roshanmotors.com"
"CROSSLAND TRUCKS PVT LTD","KESUPURA,AJMER ROAD, N.H.8","Jaipur","Rajasthan","303011","9414074995","crossland.trucks@gmail.com"
"MORANI FOURWHEELS PRIVATE LIMITED","AJMER ROAD, BANSI TOWER,, KESU PURA, BHANKROTA,","Jaipur","Rajasthan","303702","0141-2709957","mukesh.sharma@moranifourwheels.com"
"ROSHAN MOTORS PVT. LTD.","PLOT NO G 504-505-506, ROAD NO 9A, V K I AREA","Jaipur","Rajasthan","302013","0141-4177777","gmsales@roshanmotors.com"
"JODHPUR TRUCKS PVT LTD","JAISALMER, OPPOSITE PITHILA HAVELI,, BARMER- JAISALMER LINK ROAD, INDIRA COLONY,","Jaisalmer","Rajasthan","345001","","jodhpurtrucks@gmail.com"
"NIDHIKAMAL AUTOMOBILES (P) LTD","AHORE ROAD ,, NEAR NEW SABJI MANDI,","Jalor","Rajasthan","343001","0145-2695701","ajmertata@nidhikamal.net"
"KOTA TRUCKS PVT. LTD","WARD NO 22, BHAWANIMANDI,, JHALAWAR ROAD, JHALAWAR","Jhalawar","Rajasthan","326502","9828105275","kapil.vyas@gnmotors.com"
"SHRI GANGA FOUR WHEELS PVT LTD","NEAR DTO OFFICE, SIKAR ROAD,, JHUNJHUNU","Jhunjhunun","Rajasthan","333001","9828818111","srigangatrucks@gmail.com"
"DUNAC AUTOMOBILES PVT LTD","JHUNJHUNU-SIKAR ROADS, VILLAGE DHIGHAL,","Jhunjhunun","Rajasthan","333041","9414143625","dunac.auto@gmail.com"
"ROSHAN MOTORS PVT. LTD.","ROAD NO 3, NEAR TETERWAL DHARAMKANTA,, JHUNJHNU","Jhunjhunun","Rajasthan","333001","8233000051","salescvd@roshanmotors.com"
"JODHPUR TRUCKS PVT LTD","PLOT  NO. 11-14, UPPER  CHOPASNI  ROAD","Jodhpur","Rajasthan","342003","0291- 2658000","jodhpurtrucks@gmail.com"
"VEERPRABHU MARKETING LTD-1002750","C-61, MARUDHAR, IND AREA  PHASE II ,","Jodhpur","Rajasthan","342005","09549898904","veerprbu@ndf.vsnl.net.in"
"MATSYA AUTOMOBILES LTD.","STATION ROAD, OPP. HP PETROL PUMP,, HINDAUN CITY, KARAULI,","Karauli","Rajasthan","322230","07469-231348","darshanhnd@gmail.com"
"CARGO MOTORS (RAJ) PVT. LTD.","N H - 8, JAIPUR AJMER ROAD, NEAR V K HANDICRAFT MARKET,, MADANGANJ, KISHANGARH CITY","Kishangarh","Rajasthan","305801","7230052321","cmplksg@cargomotors.co.in"
"KOTA TRUCKS PVT. LTD","A-165, ROAD NO:5, INDRAPRASTHA INDUSTRIAL AREA, JHALAWAR ROAD","Kota","Rajasthan","324005","0744 - 3987200","sourabh@gnmotors.net"
"GANGANAGAR MOTORS","A-165  I.P.I.A. ROAD NO.5,JHALAWAR ROAD, KOTA","Kota","Rajasthan","324005","0744-3987200 /3987220","agarwal.sourabh@gmail.com"
"GANGANAGAR MOTORS","VRINDAVAN VILLAGE, NH12 KOTA BYE PASS","Kota","Rajasthan","324005","07432-512383","ganganagar@gmail.com"
"ROSHAN MOTORS PVT. LTD.","NAMAN PLAZA, UPPER GROUND FLOOR,, N H 08, PUTLI CHUARAHA,","Kotputli","Rajasthan","303108","7240222282","salescvd@roshanmotors.com"
"CROSSLAND TRUCKS PVT LTD","NH 8, JAIPUR - DELHI HIGHWAY,, KOTPUTLI, JAIPUR,","Kotputli","Rajasthan","303108","",""
"RAMJASH DHARNIA TRUCKS","DIDWANA ROAD,, KUCHAWAN","Kuchaman City","Rajasthan","341508","97230019379","ramjashdharniatrucks@gmail.com"
"DUNAC MOTORS","CHUNGI CHOWKI DIDWANA ROAD,, IN FRONT OF INDUSIND BANK,","Kuchaman City","Rajasthan","341508","9461335818","dunacmotors@gmail.com"
"DUNAC MOTORS","NEAR MRF TYRES AGENCY,, VISHWARKARMA MARKET,","Lunkaransar","Rajasthan","334403","7665749787","dunacmotors@gmail.com"
"KHANDELWAL MOTORS PVT LTD","KHASRA NO 51 , POST SAMEGHALAYAETI ,VILLAGE KHOHRANAND SINGH ,, JAIPUR AGRA HIGHWAY NO 11","Mahwa","Rajasthan","321608","07461-240551","kmplheadoffice@sancharnet.in"
"CHANDRAMULI MOTORS PVT LTD","ALWAR ROAD, NR. LAXMAN HOSPITAL,, NAGAR, BHARATPUR","Nagar","Rajasthan","321205","",""
"RAMJASH DHARNIA TRUCKS","N.H.- 89, NEAR R.T.O. OFFICE,, BIKANER ROAD","Nagaur","Rajasthan","341001","01582-247629","ramjashdharniatrucks@gmail.com"
"CARGO MOTORS (RAJ) PVT. LTD.","VILLAGE SENDERIYA, NH 8, JAIPUR ROAD","Nasirabad Cantt","Rajasthan","305025","9829064873","cargoajmer@yahoo.com"
"CARGO MOTORS (RAJ) PVT. LTD.","J K CHOURAHA, NEAR AGARWAL TRANSPORT,, NIMBAHERA CITY, CHITTORGARH DISTRICT","Nimbahera","Rajasthan","312001","7230052331","cmpkhgsales@cargomotors.co.in"
"RAJARAM DHARNIA FOURWHEELS","BIKANER ROAD,, NEAR YASH BANK,","Nokha","Rajasthan","334803","8696664738","rajaramdharniafourwheels@gmail.com"
"CK MOTORS","MANDI ROAD,, OPPOSITE ARCHANA TALKIES,","Pratapgarh","Rajasthan","312605","9261319190","narensonalika@gmail.com"
"LOTUS MOTORS-1006460","DARIBA ROAD, OPPOSITE SHIV MANDIR TEMPLE,, CITY - RAILMAGRA, DISTRICT - RAJSAMAND","Railmagra","Rajasthan","","7230009300",""
"DUNAC AUTOMOBILES PVT LTD","NEAR AUDI MOTORS,, AMBEDKAR CIRCLE, RAJGARH","Rajgarh","Rajasthan","331023","9672975025","sales@dunacauto.com"
"PASCO MOTORS-1007960","OPP GOVT. COLLEGE, NEAR TRANSPORT NAGAR,, N H 8, VILLAGE : RAJNAGAR, TEHSIL : RAJSAMAND, RAJASTHAN","Rajsamand","Rajasthan","313326","9024308278","pascoudaipur@gmail.com"
"PASCO MOTORS-1007960","NAVRANG COMPLEX, ABU ROAD,, NEAR GOVT HIGHER SECONDARY SCHOOL,","Santpur","Rajasthan","307026","9772580365","pasco.sirohi@pasco.in"
"KHANDELWAL MOTORS PVT LTD","ALANPUR, LINK ROAD,, SAWAI MADHOPUR,","Sawai Madhopur","Rajasthan","322001","9414031455","sachin@khandelwalmotors.com"
"MATSYA AUTOMOBILES LTD.","PLOT NO 81, CEMENT FACTORY,, NR. OLD TRUCK UNION CIRCLE,","Sawai Madhopur","Rajasthan","322001","07462-223927","mahendra@matsya.net"
"GANGANAGAR VEHICLES PVT LTD","DELHI JAIPUR RAOD, N.H. - 08,, RAJPURA PULIA, SHAHPURA,","Shahpura","Rajasthan","303103","7412073732","sales.bo@gvpltrucks.com"
"SHRI GANGA FOUR WHEELS PVT LTD","WARD NO. 17, KHICHRU KA BASS, NEAR CIRCUIT HOUSE,, JAIPUR ROAD, SIKAR","Sikar","Rajasthan","332001","9828818111","srigangatrucks@gmail.com"
"NIDHIKAMAL AUTOMOBILES (P) LTD","NEAR GOYALAI CHOURAHA,, N.H.-14, OPP. GOVT. CLUB,","Sirohi","Rajasthan","307001","",""
"SARAWAGI AUTOMOBILES PVT. LTD .","IN FRONT OF PUBLIC ROAD,, NR. GANESH MANDIR, ANOOPGARH,","Sri Ganganagar","Rajasthan","335701","",""
"SARAWAGI AUTOMOBILES PVT. LTD .","SURATGARH BYEPASS N.H. 15, NEAR SHERWOOD PUBLIC SCHOOL","Sri Ganganagar","Rajasthan","335804","",""
"RAJARAM DHARNIA FOURWHEELS","BIKANER ROAD,, NEAR HERO MOTORCYCLE SHOWROOM,","Sridungargarh (rural)","Rajasthan","","9414147379/8696947379","rajaramdharniafourwheels.com"
"VEERPRABHU MARKETING LTD-1002750","KHASRA NO.724/1, 741/2,, MOJJA GRAM NETRA, SUMERPUR","Sumerpur","Rajasthan","306401","09351832207","accounts@veerprabhu.net"
"PASCO MOTORS-1007960","PLOT NO. 126, ABC HIRAN MACARI,, SECTOR 11, NEAR ALLAHABAD BANK, UDAIPUR","Udaipur","Rajasthan","313001","9166410444/0294-282241","pasco.udaipur@pasco.in."
"CK MOTORS","PLOT NO 46 /47, CITY STATION RD, CRPF BARAK","Udaipur","Rajasthan","313001","9314368736","varunmurdia@hotmail.com"
"CK MOTORS","NR. DR. RAJESH JOSHI CLINIC,, SLUMBER,","Udaipur","Rajasthan","313001","9784480423","ckmsales.udr@murdiagroup.com"
"NIM-DAO MOTORS (P) LTD","BAGHEY KHOLA , NATIONAL HIGHWAY 31A, CITY - RANGPO","East Sikkim","Sikkim","737132","9733033289","guru_tl@yahoo.co.in"
"V S T MOTORS LTD.","MEYYANUR MAIN ROAD, ALAGAPURAM POST","Alagapuram","Tamil Nadu","","0427-2447847","slm@vstmotors.com"
"V S T MOTORS LTD.","2D, DINDUGUL ROAD,, NEAR  ARISTRO LKS MAHAL,","Alathur","Tamil Nadu","620001","9965510816","tycvdsales@vstmotors.com"
"VINAYAK COMMERCIAL MOTORS","SURVEY NO. 241/1,  OPP. ICICI BANK AND KOVILABAKKAM,NANMANGALAM V, 23, MEDAVAKKAM MAIN ROAD,TEMBARAM,CHENNAI,KANCHIPURAM DIST","Chengalpattu","Tamil Nadu","600117","044-22681199","gulshan@vinayaktata.com"
"VINAYAK COMMERCIAL MOTORS","PLOT NO. 87, GST ROAD, PULLIPAKKAM, CHENGALPET","Chengalpattu","Tamil Nadu","603002","7401833063",""
"POPULAR MEGA MOTORS (CHENNAI)","SURVEY NO. : 233/1, 1262/1B1A1,  1262/1B1A1A,, GST ROAD, NATHAM B BLOCK,","Chengalpattu","Tamil Nadu","603002","8939881212","chnsr3head@pmmil.ocm"
"VINAYAK COMMERCIAL MOTORS","NO 6, NEW AVADI ROAD, SOUTH HIGH COURT COLONY, THIRU NAGAR,, NEXT TO ICICI BANK, CITY,  VILLIVAKKAM,","Chennai","Tamil Nadu","600030","044-25185472","villivakkam@vinayakauto.com"
"POPULAR MEGA MOTORS (CHENNAI)","NO 16. ANNAI INDIRA NAGAR, VELACHERRY MAIN ROAD,, NR. VELACHERRY RAILWAY STATION, CHENNAI,","Chennai","Tamil Nadu","600042","9884494921","velacherysales@pmmil.com"
